run_id,seed,mode,agent,shift_delta,pre_shift_mae,post_shift_mae,post_shift_aue,adaptation_time,action_counts,stabilize_fraction_post_shift,replay_hash,pass_fail,failure_reason
causal_learned-action_null-d-4.0-s9,9,action_null,causal_learned,-4.0,1.1670138987978946,2.697960130408709,674.4900326021772,84.0,"{""observe"": 552, ""stabilize"": 48}",0.096,679e0addec6b167ab0cbd98c53f4eb99c9004308ea9de6b5765b3112f6405fbd,n/a,
no_action-action_null-d-4.0-s9,9,action_null,no_action,-4.0,1.1670138987978946,2.697960130408709,674.4900326021772,84.0,"{""observe"": 600}",0.0,679e0addec6b167ab0cbd98c53f4eb99c9004308ea9de6b5765b3112f6405fbd,n/a,
random_action-action_null-d-4.0-s9,9,action_null,random_action,-4.0,1.1670138987978946,2.697960130408709,674.4900326021772,84.0,"{""stabilize"": 199, ""destabilize"": 208, ""observe"": 193}",0.316,679e0addec6b167ab0cbd98c53f4eb99c9004308ea9de6b5765b3112f6405fbd,n/a,
causal_learned-interventional-d-4.0-s10,10,interventional,causal_learned,-4.0,1.0070701416492038,1.9612420060677036,490.3105015169259,8.0,"{""observe"": 382, ""stabilize"": 218}",0.38,11593c3f823023e40037a666dbcdf21f88cb025010833c671af6b05c3d502c40,n/a,
no_action-interventional-d-4.0-s10,10,interventional,no_action,-4.0,1.1367142833612498,2.5741280469311434,643.5320117327858,246.0,"{""observe"": 600}",0.0,7a225f31e00a8f1339b9c9138a672065a47b8d15bdabe697f7ab686e4c37d9f1,n/a,
random_action-interventional-d-4.0-s10,10,interventional,random_action,-4.0,1.325803423824068,2.4023455544718293,600.5863886179574,80.0,"{""destabilize"": 195, ""observe"": 206, ""stabilize"": 199}",0.332,43a8bca0c756f51875219bf109d5574f783c1a31a64a6eec6ce330b826251d5b,n/a,
causal_learned-action_null-d-4.0-s10,10,action_null,causal_learned,-4.0,1.1367142833612498,2.5741280469311434,643.5320117327858,246.0,"{""observe"": 456, ""stabilize"": 144}",0.096,7a225f31e00a8f1339b9c9138a672065a47b8d15bdabe697f7ab686e4c37d9f1,n/a,
no_action-action_null-d-4.0-s10,10,action_null,no_action,-4.0,1.1367142833612498,2.5741280469311434,643.5320117327858,246.0,"{""observe"": 600}",0.0,7a225f31e00a8f1339b9c9138a672065a47b8d15bdabe697f7ab686e4c37d9f1,n/a,
random_action-action_null-d-4.0-s10,10,action_null,random_action,-4.0,1.1367142833612498,2.5741280469311434,643.5320117327858,246.0,"{""destabilize"": 195, ""observe"": 206, ""stabilize"": 199}",0.332,7a225f31e00a8f1339b9c9138a672065a47b8d15bdabe697f7ab686e4c37d9f1,n/a,
causal_learned-interventional-d-4.0-s11,11,interventional,causal_learned,-4.0,1.1238533148542624,1.9826315744625047,495.65789361562616,22.0,"{""observe"": 503, ""stabilize"": 97}",0.292,b6a60de34d026f684f802847f743efcb9c9eab6cab19dc3bc9ab77a99b9c4ab8,n/a,
no_action-interventional-d-4.0-s11,11,interventional,no_action,-4.0,1.1245753007041952,2.4983715196667546,624.5928799166886,80.0,"{""observe"": 600}",0.0,15ec13f3367f383f735038ae6129630a485f81b585e74f0e21bd250fd9b60441,n/a,
random_action-interventional-d-4.0-s11,11,interventional,random_action,-4.0,1.3232381564040756,2.915792231979586,728.9480579948964,24.0,"{""observe"": 206, ""destabilize"": 203, ""stabilize"": 191}",0.308,20f98594d91b06e9e7dae521ccd8a19967f7f32039439fcfb894914d94beaff1,n/a,
causal_learned-action_null-d-4.0-s11,11,action_null,causal_learned,-4.0,1.1245753007041952,2.4983715196667546,624.5928799166886,80.0,"{""observe"": 552, ""stabilize"": 48}",0.096,15ec13f3367f383f735038ae6129630a485f81b585e74f0e21bd250fd9b60441,n/a,
no_action-action_null-d-4.0-s11,11,action_null,no_action,-4.0,1.1245753007041952,2.4983715196667546,624.5928799166886,80.0,"{""observe"": 600}",0.0,15ec13f3367f383f735038ae6129630a485f81b585e74f0e21bd250fd9b60441,n/a,
random_action-action_null-d-4.0-s11,11,action_null,random_action,-4.0,1.1245753007041952,2.4983715196667546,624.5928799166886,80.0,"{""observe"": 206, ""destabilize"": 203, ""stabilize"": 191}",0.308,15ec13f3367f383f735038ae6129630a485f81b585e74f0e21bd250fd9b60441,n/a,
causal_learned-interventional-d-4.0-s12,12,interventional,causal_learned,-4.0,0.9255625897138907,1.6963382627233345,424.08456568083363,23.0,"{""observe"": 249, ""stabilize"": 351}",0.516,46a7ac09e76a4c22d5d5a52a4a3917aa51847d14b94e91222008a6896701e7b2,n/a,
no_action-interventional-d-4.0-s12,12,interventional,no_action,-4.0,1.1913746041687951,2.5939077851146335,648.4769462786584,90.0,"{""observe"": 600}",0.0,23e210d280a9f128ad46f0c3adb636e013464ad7e7c003fb0218be8fef5803e9,n/a,
random_action-interventional-d-4.0-s12,12,interventional,random_action,-4.0,1.5550236156202573,3.4279163366339556,856.979084158489,23.0,"{""stabilize"": 168, ""observe"": 195, ""destabilize"": 237}",0.272,90fadb082f3df35663235ef7c0c22c998cad3be4eea72681e16756a54df6f369,n/a,
causal_learned-action_null-d-4.0-s12,12,action_null,causal_learned,-4.0,1.1913746041687951,2.5939077851146335,648.4769462786584,90.0,"{""observe"": 405, ""stabilize"": 195}",0.292,23e210d280a9f128ad46f0c3adb636e013464ad7e7c003fb0218be8fef5803e9,n/a,
no_action-action_null-d-4.0-s12,12,action_null,no_action,-4.0,1.1913746041687951,2.5939077851146335,648.4769462786584,90.0,"{""observe"": 600}",0.0,23e210d280a9f128ad46f0c3adb636e013464ad7e7c003fb0218be8fef5803e9,n/a,
random_action-action_null-d-4.0-s12,12,action_null,random_action,-4.0,1.1913746041687951,2.5939077851146335,648.4769462786584,90.0,"{""stabilize"": 168, ""observe"": 195, ""destabilize"": 237}",0.272,23e210d280a9f128ad46f0c3adb636e013464ad7e7c003fb0218be8fef5803e9,n/a,
causal_learned-interventional-d-4.0-s13,13,interventional,causal_learned,-4.0,0.9830938168372879,1.6665042500202667,416.62606250506667,43.0,"{""observe"": 250, ""stabilize"": 350}",0.628,caa1062fe6c6ed8d1816377ee4ff5b3acd55e099ab68ed1992c6970cc3cff922,n/a,
no_action-interventional-d-4.0-s13,13,interventional,no_action,-4.0,1.2335078395721464,2.753527711124954,688.3819277812386,71.0,"{""observe"": 600}",0.0,66ac3b9e6ccc1f9ae537655fda614197a61f81a64319b82d6cf70c47341384e5,n/a,
random_action-interventional-d-4.0-s13,13,interventional,random_action,-4.0,1.3274514579715386,2.4827106608296052,620.6776652074013,48.0,"{""destabilize"": 203, ""observe"": 182, ""stabilize"": 215}",0.372,1c38ec256e5dc2b3a4833872caadb28057101af8a78fb55a9ca7a3330cf1cbdb,n/a,
causal_learned-action_null-d-4.0-s13,13,action_null,causal_learned,-4.0,1.2335078395721464,2.753527711124954,688.3819277812386,71.0,"{""observe"": 455, ""stabilize"": 145}",0.292,66ac3b9e6ccc1f9ae537655fda614197a61f81a64319b82d6cf70c47341384e5,n/a,
no_action-action_null-d-4.0-s13,13,action_null,no_action,-4.0,1.2335078395721464,2.753527711124954,688.3819277812386,71.0,"{""observe"": 600}",0.0,66ac3b9e6ccc1f9ae537655fda614197a61f81a64319b82d6cf70c47341384e5,n/a,
random_action-action_null-d-4.0-s13,13,action_null,random_action,-4.0,1.2335078395721464,2.753527711124954,688.3819277812386,71.0,"{""destabilize"": 203, ""observe"": 182, ""stabilize"": 215}",0.372,66ac3b9e6ccc1f9ae537655fda614197a61f81a64319b82d6cf70c47341384e5,n/a,
causal_learned-interventional-d-4.0-s14,14,interventional,causal_learned,-4.0,1.1349335536721237,1.5182559396681594,379.5639849170399,22.0,"{""observe"": 404, ""stabilize"": 196}",0.636,85a5873457faeb0278f95887d6a7b195c16d2df06b757c614575e08c2f1328fe,n/a,
no_action-interventional-d-4.0-s14,14,interventional,no_action,-4.0,1.1409868010439652,2.496492702981868,624.123175745467,40.0,"{""observe"": 600}",0.0,a7d5da59d29ff9122fccd0bb540d291d62f054e081227c4432d525a3030b9782,n/a,
random_action-interventional-d-4.0-s14,14,interventional,random_action,-4.0,1.2946726746697828,3.0481194288664692,762.0298572166173,22.0,"{""observe"": 204, ""destabilize"": 214, ""stabilize"": 182}",0.324,760446f1436e54c91ce66b221e720c9950ee0d680a4d101af9ba95b52030d25b,n/a,
causal_learned-action_null-d-4.0-s14,14,action_null,causal_learned,-4.0,1.1409868010439652,2.496492702981868,624.123175745467,40.0,"{""observe"": 453, ""stabilize"": 147}",0.492,a7d5da59d29ff9122fccd0bb540d291d62f054e081227c4432d525a3030b9782,n/a,
no_action-action_null-d-4.0-s14,14,action_null,no_action,-4.0,1.1409868010439652,2.496492702981868,624.123175745467,40.0,"{""observe"": 600}",0.0,a7d5da59d29ff9122fccd0bb540d291d62f054e081227c4432d525a3030b9782,n/a,
random_action-action_null-d-4.0-s14,14,action_null,random_action,-4.0,1.1409868010439652,2.496492702981868,624.123175745467,40.0,"{""observe"": 204, ""destabilize"": 214, ""stabilize"": 182}",0.324,a7d5da59d29ff9122fccd0bb540d291d62f054e081227c4432d525a3030b9782,n/a,
causal_learned-interventional-d-4.0-s15,15,interventional,causal_learned,-4.0,1.0641208695867854,1.5203700326596548,380.0925081649137,17.0,"{""observe"": 355, ""stabilize"": 245}",0.588,6111cd5e9435e08e23260c8b0b19a1d0761f8e4097a01b53b92aff6f5d927d62,n/a,
no_action-interventional-d-4.0-s15,15,interventional,no_action,-4.0,1.2087905092158289,2.4590733733735406,614.7683433433851,144.0,"{""observe"": 600}",0.0,6cb91477f08915cad9edb444d8e8742b46e771d457ed6ffca804bde8889f1b58,n/a,
random_action-interventional-d-4.0-s15,15,interventional,random_action,-4.0,1.3885950527289537,1.9345937187945255,483.6484296986314,1.0,"{""destabilize"": 202, ""observe"": 179, ""stabilize"": 219}",0.404,848cca9b0700cb2839057577f39311f663262c779ba2b0ac03159f13c674abf8,n/a,
causal_learned-action_null-d-4.0-s15,15,action_null,causal_learned,-4.0,1.2087905092158289,2.4590733733735406,614.7683433433851,144.0,"{""observe"": 480, ""stabilize"": 120}",0.288,6cb91477f08915cad9edb444d8e8742b46e771d457ed6ffca804bde8889f1b58,n/a,
no_action-action_null-d-4.0-s15,15,action_null,no_action,-4.0,1.2087905092158289,2.4590733733735406,614.7683433433851,144.0,"{""observe"": 600}",0.0,6cb91477f08915cad9edb444d8e8742b46e771d457ed6ffca804bde8889f1b58,n/a,
random_action-action_null-d-4.0-s15,15,action_null,random_action,-4.0,1.2087905092158289,2.4590733733735406,614.7683433433851,144.0,"{""destabilize"": 202, ""observe"": 179, ""stabilize"": 219}",0.404,6cb91477f08915cad9edb444d8e8742b46e771d457ed6ffca804bde8889f1b58,n/a,
causal_learned-interventional-d-4.0-s16,16,interventional,causal_learned,-4.0,1.0466747537986258,1.5268564509472176,381.7141127368044,21.0,"{""observe"": 332, ""stabilize"": 268}",0.492,9bab38ff5bc40dfbaa1693c2b081f7019fcf305b4f56983b719e00afa10977fc,n/a,
no_action-interventional-d-4.0-s16,16,interventional,no_action,-4.0,1.192543383057257,2.410013380515508,602.5033451288771,57.0,"{""observe"": 600}",0.0,c02339990e62a502c6026d72b82d37ba13a35b13d45a0d52f71cdfac96ef4e57,n/a,
random_action-interventional-d-4.0-s16,16,interventional,random_action,-4.0,1.382602689217421,1.9086648390340306,477.16620975850765,24.0,"{""stabilize"": 200, ""destabilize"": 187, ""observe"": 213}",0.36,4921ca13176fa05efa4336050d4cb503ea5cbcb22dd1262aa0b23e7170723240,n/a,
causal_learned-action_null-d-4.0-s16,16,action_null,causal_learned,-4.0,1.192543383057257,2.410013380515508,602.5033451288771,57.0,"{""observe"": 479, ""stabilize"": 121}",0.292,c02339990e62a502c6026d72b82d37ba13a35b13d45a0d52f71cdfac96ef4e57,n/a,
no_action-action_null-d-4.0-s16,16,action_null,no_action,-4.0,1.192543383057257,2.410013380515508,602.5033451288771,57.0,"{""observe"": 600}",0.0,c02339990e62a502c6026d72b82d37ba13a35b13d45a0d52f71cdfac96ef4e57,n/a,
random_action-action_null-d-4.0-s16,16,action_null,random_action,-4.0,1.192543383057257,2.410013380515508,602.5033451288771,57.0,"{""stabilize"": 200, ""destabilize"": 187, ""observe"": 213}",0.36,c02339990e62a502c6026d72b82d37ba13a35b13d45a0d52f71cdfac96ef4e57,n/a,
causal_learned-interventional-d-4.0-s17,17,interventional,causal_learned,-4.0,0.9032517089415267,1.4899778749051664,372.4944687262916,70.0,"{""observe"": 281, ""stabilize"": 319}",0.688,806a82e72aae534f217324aa9c9483b9999b28ee419b287920e204b0c1f7e6c3,n/a,
no_action-interventional-d-4.0-s17,17,interventional,no_action,-4.0,1.0926803728667445,2.5204882664995276,630.1220666248819,0.0,"{""observe"": 600}",0.0,e230bcc2efad22f611322ecd69f02f516e976a8a0e50b4164a3727ac8f12a5e0,n/a,
random_action-interventional-d-4.0-s17,17,interventional,random_action,-4.0,0.8721068061732865,2.2860965964814435,571.5241491203609,175.0,"{""destabilize"": 169, ""observe"": 203, ""stabilize"": 228}",0.36,9c41ff1d915bffb3a354eccbaf9dec793dd7fb2a47d95b6eae1f4bd6b7181d28,n/a,
causal_learned-action_null-d-4.0-s17,17,action_null,causal_learned,-4.0,1.0926803728667445,2.5204882664995276,630.1220666248819,0.0,"{""observe"": 479, ""stabilize"": 121}",0.096,e230bcc2efad22f611322ecd69f02f516e976a8a0e50b4164a3727ac8f12a5e0,n/a,
no_action-action_null-d-4.0-s17,17,action_null,no_action,-4.0,1.0926803728667445,2.5204882664995276,630.1220666248819,0.0,"{""observe"": 600}",0.0,e230bcc2efad22f611322ecd69f02f516e976a8a0e50b4164a3727ac8f12a5e0,n/a,
random_action-action_null-d-4.0-s17,17,action_null,random_action,-4.0,1.0926803728667445,2.5204882664995276,630.1220666248819,0.0,"{""destabilize"": 169, ""observe"": 203, ""stabilize"": 228}",0.36,e230bcc2efad22f611322ecd69f02f516e976a8a0e50b4164a3727ac8f12a5e0,n/a,
causal_learned-interventional-d-4.0-s18,18,interventional,causal_learned,-4.0,1.1851741886617475,1.4139930514934704,353.4982628733676,20.0,"{""observe"": 354, ""stabilize"": 246}",0.792,7cbeb00fd815ebd0245a902334488c5c66348ea1d0d5d63f66ff8d1caf881a14,n/a,
no_action-interventional-d-4.0-s18,18,interventional,no_action,-4.0,1.1937727208021593,2.650512916326452,662.628229081613,171.0,"{""observe"": 600}",0.0,65c293e5db0897df4bb0321ad5a84945bf202a1e5b7c419c91537cd7408b7111,n/a,
random_action-interventional-d-4.0-s18,18,interventional,random_action,-4.0,1.536408581255616,2.9498859670674578,737.4714917668645,62.0,"{""destabilize"": 220, ""stabilize"": 199, ""observe"": 181}",0.352,553c436feccc024c2474284d358e6310304560a35d4f65accad9287d2df354d0,n/a,
causal_learned-action_null-d-4.0-s18,18,action_null,causal_learned,-4.0,1.1937727208021593,2.650512916326452,662.628229081613,171.0,"{""observe"": 478, ""stabilize"": 122}",0.392,65c293e5db0897df4bb0321ad5a84945bf202a1e5b7c419c91537cd7408b7111,n/a,
no_action-action_null-d-4.0-s18,18,action_null,no_action,-4.0,1.1937727208021593,2.650512916326452,662.628229081613,171.0,"{""observe"": 600}",0.0,65c293e5db0897df4bb0321ad5a84945bf202a1e5b7c419c91537cd7408b7111,n/a,
random_action-action_null-d-4.0-s18,18,action_null,random_action,-4.0,1.1937727208021593,2.650512916326452,662.628229081613,171.0,"{""destabilize"": 220, ""stabilize"": 199, ""observe"": 181}",0.352,65c293e5db0897df4bb0321ad5a84945bf202a1e5b7c419c91537cd7408b7111,n/a,
causal_learned-interventional-d-4.0-s19,19,interventional,causal_learned,-4.0,1.1454421389203477,1.4061544776407304,351.5386194101826,22.0,"{""observe"": 333, ""stabilize"": 267}",0.788,2f92685a29a1fc51258c2e718552fc205622fa97eac10612b5ad42d128c76509,n/a,
no_action-interventional-d-4.0-s19,19,interventional,no_action,-4.0,1.1462965317842426,2.6890201934413964,672.2550483603491,142.0,"{""observe"": 600}",0.0,b679fdfc2f281def1a0d9ce3d242ac0eecbda494c502f36dff9312a9440c9f38,n/a,
random_action-interventional-d-4.0-s19,19,interventional,random_action,-4.0,1.1465863970977872,3.429484541405508,857.371135351377,46.0,"{""stabilize"": 202, ""destabilize"": 205, ""observe"": 193}",0.296,da272e337ded69851e82c8317370750a2d007efa0250783317730e0706223573,n/a,
causal_learned-action_null-d-4.0-s19,19,action_null,causal_learned,-4.0,1.1462965317842426,2.6890201934413964,672.2550483603491,142.0,"{""observe"": 478, ""stabilize"": 122}",0.392,b679fdfc2f281def1a0d9ce3d242ac0eecbda494c502f36dff9312a9440c9f38,n/a,
no_action-action_null-d-4.0-s19,19,action_null,no_action,-4.0,1.1462965317842426,2.6890201934413964,672.2550483603491,142.0,"{""observe"": 600}",0.0,b679fdfc2f281def1a0d9ce3d242ac0eecbda494c502f36dff9312a9440c9f38,n/a,
random_action-action_null-d-4.0-s19,19,action_null,random_action,-4.0,1.1462965317842426,2.6890201934413964,672.2550483603491,142.0,"{""stabilize"": 202, ""destabilize"": 205, ""observe"": 193}",0.296,b679fdfc2f281def1a0d9ce3d242ac0eecbda494c502f36dff9312a9440c9f38,n/a,
causal_learned-interventional-d-4.0-s20,20,interventional,causal_learned,-4.0,1.1717585423655799,1.6412694553779106,410.31736384447765,20.0,"{""observe"": 375, ""stabilize"": 225}",0.604,414556b614de8da083f1e9953f87a5e95901021e4dee921a7de4a6d0b50b963d,n/a,
no_action-interventional-d-4.0-s20,20,interventional,no_action,-4.0,1.1809695753359084,2.5029077357538334,625.7269339384584,134.0,"{""observe"": 600}",0.0,27195cac3a985ca643c7131f74ce71104a557f2a70326a027185baaa30302844,n/a,
random_action-interventional-d-4.0-s20,20,interventional,random_action,-4.0,1.0406448277464793,2.5807811763729345,645.1952940932337,86.0,"{""destabilize"": 183, ""observe"": 205, ""stabilize"": 212}",0.336,1a5b4acf5069fa66de35702d9247751bcd4697a9b724c06bbeb798914cd3e416,n/a,
causal_learned-action_null-d-4.0-s20,20,action_null,causal_learned,-4.0,1.1809695753359084,2.5029077357538334,625.7269339384584,134.0,"{""observe"": 503, ""stabilize"": 97}",0.292,27195cac3a985ca643c7131f74ce71104a557f2a70326a027185baaa30302844,n/a,
no_action-action_null-d-4.0-s20,20,action_null,no_action,-4.0,1.1809695753359084,2.5029077357538334,625.7269339384584,134.0,"{""observe"": 600}",0.0,27195cac3a985ca643c7131f74ce71104a557f2a70326a027185baaa30302844,n/a,
random_action-action_null-d-4.0-s20,20,action_null,random_action,-4.0,1.1809695753359084,2.5029077357538334,625.7269339384584,134.0,"{""destabilize"": 183, ""observe"": 205, ""stabilize"": 212}",0.336,27195cac3a985ca643c7131f74ce71104a557f2a70326a027185baaa30302844,n/a,
causal_learned-interventional-d-4.0-s21,21,interventional,causal_learned,-4.0,0.9549692552595013,1.528977287367609,382.24432184190226,0.0,"{""observe"": 286, ""stabilize"": 314}",0.592,d95ac71d1e9ddc8b97c3030ab9717f28ea44bc8822b47b97a2e1ffd306be6f74,n/a,
no_action-interventional-d-4.0-s21,21,interventional,no_action,-4.0,1.1158622529497622,2.3810595972031625,595.2648993007906,0.0,"{""observe"": 600}",0.0,7e31e491f32270921b56e191820004357170b8096ff939b2f4138c823b7bfaa7,n/a,
random_action-interventional-d-4.0-s21,21,interventional,random_action,-4.0,1.2110599973191905,1.9752104614448056,493.8026153612014,38.0,"{""observe"": 202, ""destabilize"": 197, ""stabilize"": 201}",0.336,43eeca20530159bec51260581307270c8fdbf56fbf73860375aa07a9d1f0475d,n/a,
causal_learned-action_null-d-4.0-s21,21,action_null,causal_learned,-4.0,1.1158622529497622,2.3810595972031625,595.2648993007906,0.0,"{""observe"": 404, ""stabilize"": 196}",0.196,7e31e491f32270921b56e191820004357170b8096ff939b2f4138c823b7bfaa7,n/a,
no_action-action_null-d-4.0-s21,21,action_null,no_action,-4.0,1.1158622529497622,2.3810595972031625,595.2648993007906,0.0,"{""observe"": 600}",0.0,7e31e491f32270921b56e191820004357170b8096ff939b2f4138c823b7bfaa7,n/a,
random_action-action_null-d-4.0-s21,21,action_null,random_action,-4.0,1.1158622529497622,2.3810595972031625,595.2648993007906,0.0,"{""observe"": 202, ""destabilize"": 197, ""stabilize"": 201}",0.336,7e31e491f32270921b56e191820004357170b8096ff939b2f4138c823b7bfaa7,n/a,
causal_learned-interventional-d-4.0-s22,22,interventional,causal_learned,-4.0,0.9512429701635678,1.965377938035755,491.34448450893876,21.0,"{""observe"": 355, ""stabilize"": 245}",0.372,99e6a931b0c3cf4a36853d44dcdf4f21aeb7563a3d2cea00264a9d8222e45fbf,n/a,
no_action-interventional-d-4.0-s22,22,interventional,no_action,-4.0,1.1558203359694963,2.557113615310767,639.2784038276917,inf,"{""observe"": 600}",0.0,7fc290dffd4c986563aa8952c7ccece61d95c4aa59a00f8421b0d1c1b10a7a6c,n/a,
random_action-interventional-d-4.0-s22,22,interventional,random_action,-4.0,1.3082029875493193,2.6589033186634907,664.7258296658727,15.0,"{""destabilize"": 208, ""stabilize"": 195, ""observe"": 197}",0.328,e7d187951474f98a5967093b90e6c1345a674f4cf37449088057a3040f83f7a5,n/a,
causal_learned-action_null-d-4.0-s22,22,action_null,causal_learned,-4.0,1.1558203359694963,2.557113615310767,639.2784038276917,inf,"{""observe"": 430, ""stabilize"": 170}",0.192,7fc290dffd4c986563aa8952c7ccece61d95c4aa59a00f8421b0d1c1b10a7a6c,n/a,
no_action-action_null-d-4.0-s22,22,action_null,no_action,-4.0,1.1558203359694963,2.557113615310767,639.2784038276917,inf,"{""observe"": 600}",0.0,7fc290dffd4c986563aa8952c7ccece61d95c4aa59a00f8421b0d1c1b10a7a6c,n/a,
random_action-action_null-d-4.0-s22,22,action_null,random_action,-4.0,1.1558203359694963,2.557113615310767,639.2784038276917,inf,"{""destabilize"": 208, ""stabilize"": 195, ""observe"": 197}",0.328,7fc290dffd4c986563aa8952c7ccece61d95c4aa59a00f8421b0d1c1b10a7a6c,n/a,
causal_learned-interventional-d-4.0-s23,23,interventional,causal_learned,-4.0,1.1914341925389274,1.4108427196782456,352.7106799195614,18.0,"{""observe"": 361, ""stabilize"": 239}",0.792,38b25bd12d55054b0b10ee634c7476a5d206e656346a9a489222cc074caf91e1,n/a,
no_action-interventional-d-4.0-s23,23,interventional,no_action,-4.0,1.2002550758964547,2.504904091523761,626.2260228809401,58.0,"{""observe"": 600}",0.0,dc88e108f4647df2abcaf2b3f87a439aa73990453656d638d12d197116d048e5,n/a,
random_action-interventional-d-4.0-s23,23,interventional,random_action,-4.0,1.4651653384511913,3.087353716128906,771.8384290322266,51.0,"{""observe"": 219, ""destabilize"": 203, ""stabilize"": 178}",0.308,2960e7a493cdea79f9d49645c8d64154f9b73523e29a3e414f8856576f33bda1,n/a,
causal_learned-action_null-d-4.0-s23,23,action_null,causal_learned,-4.0,1.2002550758964547,2.504904091523761,626.2260228809401,58.0,"{""observe"": 454, ""stabilize"": 146}",0.464,dc88e108f4647df2abcaf2b3f87a439aa73990453656d638d12d197116d048e5,n/a,
no_action-action_null-d-4.0-s23,23,action_null,no_action,-4.0,1.2002550758964547,2.504904091523761,626.2260228809401,58.0,"{""observe"": 600}",0.0,dc88e108f4647df2abcaf2b3f87a439aa73990453656d638d12d197116d048e5,n/a,
random_action-action_null-d-4.0-s23,23,action_null,random_action,-4.0,1.2002550758964547,2.504904091523761,626.2260228809401,58.0,"{""observe"": 219, ""destabilize"": 203, ""stabilize"": 178}",0.308,dc88e108f4647df2abcaf2b3f87a439aa73990453656d638d12d197116d048e5,n/a,
causal_learned-interventional-d-4.0-s24,24,interventional,causal_learned,-4.0,0.950009366538011,1.9659105206696939,491.47763016742346,21.0,"{""observe"": 355, ""stabilize"": 245}",0.392,a3944188622b2f6c2d5038f74c6a4169d91b8706d96a2435dfe9b7e5a398697d,n/a,
no_action-interventional-d-4.0-s24,24,interventional,no_action,-4.0,1.1586752454888856,2.5505398704827043,637.6349676206761,114.0,"{""observe"": 600}",0.0,030a772d6a8a6c10684dd9f872818ddc0f597a831b8e64401f55da8755d54323,n/a,
random_action-interventional-d-4.0-s24,24,interventional,random_action,-4.0,1.237453757462716,3.0730731941611373,768.2682985402844,82.0,"{""stabilize"": 196, ""observe"": 198, ""destabilize"": 206}",0.332,80f63080b3585bfb910c8c27bd604703a6ceb5cb2e96fcce7a9e68cbc0ba2faf,n/a,
causal_learned-action_null-d-4.0-s24,24,action_null,causal_learned,-4.0,1.1586752454888856,2.5505398704827043,637.6349676206761,114.0,"{""observe"": 429, ""stabilize"": 171}",0.096,030a772d6a8a6c10684dd9f872818ddc0f597a831b8e64401f55da8755d54323,n/a,
no_action-action_null-d-4.0-s24,24,action_null,no_action,-4.0,1.1586752454888856,2.5505398704827043,637.6349676206761,114.0,"{""observe"": 600}",0.0,030a772d6a8a6c10684dd9f872818ddc0f597a831b8e64401f55da8755d54323,n/a,
random_action-action_null-d-4.0-s24,24,action_null,random_action,-4.0,1.1586752454888856,2.5505398704827043,637.6349676206761,114.0,"{""stabilize"": 196, ""observe"": 198, ""destabilize"": 206}",0.332,030a772d6a8a6c10684dd9f872818ddc0f597a831b8e64401f55da8755d54323,n/a,
causal_learned-interventional-d-4.0-s25,25,interventional,causal_learned,-4.0,0.9189082999935636,2.07036804604637,517.5920115115925,16.0,"{""observe"": 355, ""stabilize"": 245}",0.236,bdd6e552f308407fe776014e52326b01c2fa25919e600bdcbfa0e2badfef788e,n/a,
no_action-interventional-d-4.0-s25,25,interventional,no_action,-4.0,1.1903206741554777,2.4712618807938593,617.8154701984648,20.0,"{""observe"": 600}",0.0,7511bcfb12f90276801988eb11f6402b3a09f3af6b113ca29d5d373695242d22,n/a,
random_action-interventional-d-4.0-s25,25,interventional,random_action,-4.0,1.2232646037771808,3.069308241806707,767.3270604516767,27.0,"{""stabilize"": 199, ""observe"": 201, ""destabilize"": 200}",0.352,e2451a8aebb36c9fa0076bb7fc1968012ea8afe7d583221caabab6aaa21368e7,n/a,
causal_learned-action_null-d-4.0-s25,25,action_null,causal_learned,-4.0,1.1903206741554777,2.4712618807938593,617.8154701984648,20.0,"{""observe"": 478, ""stabilize"": 122}",0.096,7511bcfb12f90276801988eb11f6402b3a09f3af6b113ca29d5d373695242d22,n/a,
no_action-action_null-d-4.0-s25,25,action_null,no_action,-4.0,1.1903206741554777,2.4712618807938593,617.8154701984648,20.0,"{""observe"": 600}",0.0,7511bcfb12f90276801988eb11f6402b3a09f3af6b113ca29d5d373695242d22,n/a,
random_action-action_null-d-4.0-s25,25,action_null,random_action,-4.0,1.1903206741554777,2.4712618807938593,617.8154701984648,20.0,"{""stabilize"": 199, ""observe"": 201, ""destabilize"": 200}",0.352,7511bcfb12f90276801988eb11f6402b3a09f3af6b113ca29d5d373695242d22,n/a,
causal_learned-interventional-d-4.0-s26,26,interventional,causal_learned,-4.0,0.8902242548813134,1.3252206463459453,331.3051615864863,39.0,"{""observe"": 165, ""stabilize"": 435}",0.728,7aa7692e29e6c5229845fbafd06077da9b4c19b93c28cb2ffd165e64181f0a46,n/a,
no_action-interventional-d-4.0-s26,26,interventional,no_action,-4.0,1.2303037233426937,2.323356728788979,580.8391821972448,65.0,"{""observe"": 600}",0.0,7e59933443524abec0ac9c4daf70549472fdeb3eade5581e983c3e684e12daa3,n/a,
random_action-interventional-d-4.0-s26,26,interventional,random_action,-4.0,1.359564412992192,3.228443206155411,807.1108015388527,106.0,"{""destabilize"": 222, ""stabilize"": 192, ""observe"": 186}",0.316,0e9f96b5a55ff0702b78ffc274a7505575d063ef04aa10cc2d2331305d496c0b,n/a,
